logFC	P.Value	adj.P.Val	sig_adjP_lfc1	sig_pval_lfc1	sig_adjP_lfc2	sig_pval_lfc2	sig_adjP_lfc3	sig_pval_lfc3
EIF1	0.0373650118310084	0.837236598053003	0.995182215253036	-	-	-	-	-	-
ARF5	0.0540280505989603	0.837443293646833	0.995182215253036	-	-	-	-	-	-
CLK1	-0.0762717298934345	0.837662164137728	0.995182215253036	-	-	-	-	-	-
TARDBP	-0.0570379883305025	0.837708307124537	0.995182215253036	-	-	-	-	-	-
PIM1	-0.0810470123343296	0.837964975161236	0.995182215253036	-	-	-	-	-	-
ENO1	0.053484282416042	0.838243596540793	0.995182215253036	-	-	-	-	-	-
LDHB	-0.067024327232089	0.838430559007876	0.995182215253036	-	-	-	-	-	-
NIF3L1	-0.0657145208408579	0.839203529432237	0.995182215253036	-	-	-	-	-	-
MID1IP1	0.0564626309946091	0.839334237515318	0.995182215253036	-	-	-	-	-	-
VAMP8	0.0690533746270986	0.83938359461133	0.995182215253036	-	-	-	-	-	-
GPX7	-0.123846395527322	0.839876900460946	0.995182215253036	-	-	-	-	-	-
AKR1B1	-0.0811969230318173	0.840078800930949	0.995182215253036	-	-	-	-	-	-
PEA15	-0.0692674978632073	0.840402529436644	0.995182215253036	-	-	-	-	-	-
PARP12	0.0920310963302702	0.84058041441503	0.995182215253036	-	-	-	-	-	-
VCP	-0.0445492865373921	0.84077850823533	0.995182215253036	-	-	-	-	-	-
INPPL1	-0.054804563902472	0.841065171392698	0.995182215253036	-	-	-	-	-	-
POLR2E	-0.0859847549402753	0.841656438667315	0.995182215253036	-	-	-	-	-	-
PAFAH1B3	-0.0836959987605899	0.84167280399183	0.995182215253036	-	-	-	-	-	-
MAP7D1	-0.0655281879217399	0.842053930981225	0.995182215253036	-	-	-	-	-	-
C3	0.188852575559271	0.842253911518345	0.995182215253036	-	-	-	-	-	-
CKMT1B	0.144784179598298	0.842580461829174	0.995182215253036	-	-	-	-	-	-
TRIP13	0.100009990885591	0.843170067350501	0.995182215253036	-	-	-	-	-	-
IGF2R	-0.0749015554942143	0.843821911593748	0.995182215253036	-	-	-	-	-	-
SCGB2A1	0.251074946869003	0.843828760728712	0.995182215253036	-	-	-	-	-	-
GLB1L2	0.0921584992902145	0.844326977882134	0.995182215253036	-	-	-	-	-	-
SARAF	-0.0582191331131242	0.844714883809909	0.995182215253036	-	-	-	-	-	-
MRPS18A	0.0556201718376762	0.844764060830653	0.995182215253036	-	-	-	-	-	-
HINT1	-0.0477617757564154	0.845469107912986	0.995182215253036	-	-	-	-	-	-
EIF6	0.0464092466645572	0.845625807571878	0.995182215253036	-	-	-	-	-	-
PRDX1	0.0417108065064706	0.845865489506709	0.995182215253036	-	-	-	-	-	-
COX7B	-0.0624897570631636	0.846077402520479	0.995182215253036	-	-	-	-	-	-
ACP1	-0.0542989048862325	0.846192209808035	0.995182215253036	-	-	-	-	-	-
RFXANK	-0.0658062906023704	0.846718113029778	0.995182215253036	-	-	-	-	-	-
TCF7L2	0.0555900014685311	0.847045456478337	0.995182215253036	-	-	-	-	-	-
GPKOW	-0.0533284220611649	0.84715287652815	0.995182215253036	-	-	-	-	-	-
HSPA2	-0.139718519492143	0.847599048088781	0.995182215253036	-	-	-	-	-	-
ADSL	-0.0481615083304865	0.847995865884325	0.995182215253036	-	-	-	-	-	-
NET1	0.0709452363287844	0.848404587034661	0.995182215253036	-	-	-	-	-	-
JUND	0.0608032336967137	0.848512130094859	0.995182215253036	-	-	-	-	-	-
DARS1	0.0492824442811234	0.848721567289284	0.995182215253036	-	-	-	-	-	-
IER2	-0.0659592030475939	0.849258188380225	0.995182215253036	-	-	-	-	-	-
CES2	-0.0485865723974577	0.849390066740409	0.995182215253036	-	-	-	-	-	-
RABGAP1	0.0396818261530761	0.849486936983427	0.995182215253036	-	-	-	-	-	-
CD99	0.0757534989331648	0.849558013429601	0.995182215253036	-	-	-	-	-	-
C4A	0.0965470688973282	0.849714012456579	0.995182215253036	-	-	-	-	-	-
COL5A1	0.164085319208813	0.85020798716301	0.995182215253036	-	-	-	-	-	-
RPS6	0.0215665087357157	0.850218829237273	0.995182215253036	-	-	-	-	-	-
ICE1	-0.055846529911951	0.850228595462633	0.995182215253036	-	-	-	-	-	-
GJB1	0.0959182886794827	0.850309119334255	0.995182215253036	-	-	-	-	-	-
CMPK1	0.0409936653557874	0.850569950888706	0.995182215253036	-	-	-	-	-	-
PNRC1	-0.0423470758572232	0.850589384395603	0.995182215253036	-	-	-	-	-	-
KIAA0319L	-0.0452878912771569	0.850646052589953	0.995182215253036	-	-	-	-	-	-
HDGF	0.0413016152238927	0.850814893012099	0.995182215253036	-	-	-	-	-	-
PSMA6	0.0478247923500203	0.850913481267618	0.995182215253036	-	-	-	-	-	-
PAN2	0.0648057256612411	0.851454926251947	0.995182215253036	-	-	-	-	-	-
POP4	0.045548600937046	0.851485773699429	0.995182215253036	-	-	-	-	-	-
TUBB4B	0.0524776423604127	0.851925565714641	0.995182215253036	-	-	-	-	-	-
EHF	-0.110473203514939	0.851934769683575	0.995182215253036	-	-	-	-	-	-
COL4A1	0.08588948104213	0.852143099398504	0.995182215253036	-	-	-	-	-	-
ZPR1	0.0526516609220083	0.85224945367539	0.995182215253036	-	-	-	-	-	-
GOLGA6L9	-0.0786795098195007	0.852385668015296	0.995182215253036	-	-	-	-	-	-
PNPLA6	0.053595270706234	0.852510006201062	0.995182215253036	-	-	-	-	-	-
EID1	-0.0534691416505525	0.853169430641867	0.995182215253036	-	-	-	-	-	-
DDAH2	-0.0821703412246233	0.853329516479524	0.995182215253036	-	-	-	-	-	-
PPP1CB	-0.0451010703955455	0.853525201626605	0.995182215253036	-	-	-	-	-	-
OPLAH	0.125721045346384	0.853921410636915	0.995182215253036	-	-	-	-	-	-
LIMK2	-0.06815635114693	0.853921619647722	0.995182215253036	-	-	-	-	-	-
MRFAP1L1	-0.0643173325864689	0.854141331364139	0.995182215253036	-	-	-	-	-	-
VPS37C	0.0271110127460719	0.854575004313356	0.995182215253036	-	-	-	-	-	-
MAIP1	-0.0428736092048814	0.85489102124177	0.995182215253036	-	-	-	-	-	-
SAT1	0.0458398605249467	0.854985184574455	0.995182215253036	-	-	-	-	-	-
STOML2	-0.0554405371544172	0.855013118685926	0.995182215253036	-	-	-	-	-	-
BRD9	0.0392413057636481	0.855254980539345	0.995182215253036	-	-	-	-	-	-
PLS3	0.066859406883561	0.855360628536564	0.995182215253036	-	-	-	-	-	-
ATP5MG	0.045323555989717	0.855673695899792	0.995182215253036	-	-	-	-	-	-
PNRC2	0.0455212144800743	0.856019820288867	0.995182215253036	-	-	-	-	-	-
TFPT	0.0701742154298725	0.856223816704853	0.995182215253036	-	-	-	-	-	-
PXMP2	-0.0700496739426142	0.85687620337175	0.995182215253036	-	-	-	-	-	-
RPRD2	-0.0447328338572121	0.856927408509133	0.995182215253036	-	-	-	-	-	-
FASTK	-0.0481517451923177	0.857559953576419	0.995182215253036	-	-	-	-	-	-
CLCF1	-0.0477716869581984	0.85836771950269	0.995182215253036	-	-	-	-	-	-
PFKP	0.0437913002634508	0.858757045664325	0.995182215253036	-	-	-	-	-	-
AVEN	0.0731104648191581	0.859049536980828	0.995182215253036	-	-	-	-	-	-
PAIP1	-0.0468535155342458	0.85910231214063	0.995182215253036	-	-	-	-	-	-
CCDC6	-0.0752207356721551	0.859281685415827	0.995182215253036	-	-	-	-	-	-
ARMT1	-0.0763577532383222	0.859399699729599	0.995182215253036	-	-	-	-	-	-
FRAT2	0.0581123402195923	0.859846653843135	0.995182215253036	-	-	-	-	-	-
SLC43A3	0.0791887534398832	0.860017093152255	0.995182215253036	-	-	-	-	-	-
XPO6	-0.044265106452961	0.86005705081347	0.995182215253036	-	-	-	-	-	-
POLR3C	-0.0451190568841167	0.860109337981138	0.995182215253036	-	-	-	-	-	-
TAF1D	-0.0591384056819245	0.860297341863932	0.995182215253036	-	-	-	-	-	-
GNB2	-0.0922765788108416	0.860386459093876	0.995182215253036	-	-	-	-	-	-
CD24	0.0727753323275117	0.860459502688108	0.995182215253036	-	-	-	-	-	-
PDF	-0.0604455715132261	0.860587491420066	0.995182215253036	-	-	-	-	-	-
TNFAIP1	-0.0363836889013455	0.86070435929438	0.995182215253036	-	-	-	-	-	-
CHMP7	0.055701058333934	0.860736342292685	0.995182215253036	-	-	-	-	-	-
HCLS1	-0.0844330917731473	0.860925893330698	0.995182215253036	-	-	-	-	-	-
YWHAZ	-0.0474451207113648	0.861203208638652	0.995182215253036	-	-	-	-	-	-
EEF2KMT	-0.0456770471054476	0.861540309092903	0.995182215253036	-	-	-	-	-	-
TBCB	0.0597931428871085	0.862580567779567	0.995182215253036	-	-	-	-	-	-
TERF2IP	0.0523082300269329	0.862781974075136	0.995182215253036	-	-	-	-	-	-
ING4	0.0452753682568456	0.862923171825753	0.995182215253036	-	-	-	-	-	-
SLC35A1	-0.0610074206797428	0.862950513475188	0.995182215253036	-	-	-	-	-	-
RAB22A	0.0517918193743218	0.863370425524313	0.995182215253036	-	-	-	-	-	-
SENP2	-0.0385208886146399	0.863710290699475	0.995182215253036	-	-	-	-	-	-
ARMCX6	0.0263716521953448	0.863876846290481	0.995182215253036	-	-	-	-	-	-
ZC3HAV1	-0.0470238470230376	0.863920558349524	0.995182215253036	-	-	-	-	-	-
CBX1	-0.0583762992540795	0.864040533374228	0.995182215253036	-	-	-	-	-	-
AKIRIN1	-0.0622099698941526	0.864176030539544	0.995182215253036	-	-	-	-	-	-
IFI27	0.1100231119853	0.864376275588869	0.995182215253036	-	-	-	-	-	-
H2BC21	-0.131115101429027	0.864859981125058	0.995182215253036	-	-	-	-	-	-
ZNF76	-0.0336714464104416	0.865231592688341	0.995182215253036	-	-	-	-	-	-
COPS2	0.0462274177775534	0.865448381749785	0.995182215253036	-	-	-	-	-	-
IRF6	-0.0550911892146531	0.865570794353697	0.995182215253036	-	-	-	-	-	-
PSME1	-0.0432697082907999	0.865855432461147	0.995182215253036	-	-	-	-	-	-
LEPROT	-0.0401950107048016	0.865866234198806	0.995182215253036	-	-	-	-	-	-
PTTG1IP	0.0466693231549296	0.866129681047597	0.995183528132823	-	-	-	-	-	-
FAXDC2	-0.0393100137846419	0.866825952601994	0.995270440560012	-	-	-	-	-	-
EVL	0.0431023148699525	0.86724746823097	0.995270440560012	-	-	-	-	-	-
SH3BGRL	-0.0559552104641111	0.868301036977034	0.995270440560012	-	-	-	-	-	-
AK6	0.0433409052277895	0.868602334684749	0.995270440560012	-	-	-	-	-	-
ASRGL1	-0.125719688873648	0.868739428257459	0.995270440560012	-	-	-	-	-	-
DUSP3	-0.0364502277746987	0.868838854130039	0.995270440560012	-	-	-	-	-	-
SERF2	-0.0473407584234531	0.869675185304095	0.995270440560012	-	-	-	-	-	-
SURF1	-0.0340108389482516	0.870064494432527	0.995270440560012	-	-	-	-	-	-
NIT2	0.0821063680366348	0.870105376208665	0.995270440560012	-	-	-	-	-	-
APH1A	0.0490700915752291	0.870337148027763	0.995270440560012	-	-	-	-	-	-
PEX19	0.046475750527907	0.870519449166976	0.995270440560012	-	-	-	-	-	-
TNNT1	-0.130000490025666	0.870692362583055	0.995270440560012	-	-	-	-	-	-
CDC27	0.0382786877471952	0.87106065980717	0.995270440560012	-	-	-	-	-	-
MGAT1	-0.0433937017322902	0.871338352179064	0.995270440560012	-	-	-	-	-	-
PPP2R5D	0.0378719963098838	0.871387264651339	0.995270440560012	-	-	-	-	-	-
MDH2	-0.046975843456795	0.871668858187459	0.995270440560012	-	-	-	-	-	-
TLE5	0.0572670565667042	0.87168267585851	0.995270440560012	-	-	-	-	-	-
FCGBP	0.124129220334927	0.871870275191365	0.995270440560012	-	-	-	-	-	-
EPB41L2	-0.0449494182604309	0.87209743317728	0.995270440560012	-	-	-	-	-	-
FHL2	0.071562854614154	0.872109872439782	0.995270440560012	-	-	-	-	-	-
SNRNP25	0.0599101983641793	0.872259477266565	0.995270440560012	-	-	-	-	-	-
LRRC47	0.0646293040224577	0.872271107472395	0.995270440560012	-	-	-	-	-	-
TPT1	0.0182811343872011	0.872295486883041	0.995270440560012	-	-	-	-	-	-
PRNP	0.0662412849675867	0.872501182209436	0.995270440560012	-	-	-	-	-	-
S100A6	-0.0650625943392766	0.873286628586246	0.99567404450566	-	-	-	-	-	-
MX2	0.101015283588809	0.873379868243236	0.99567404450566	-	-	-	-	-	-
ZNF665	-0.0426394286146754	0.874252941504946	0.996152185587263	-	-	-	-	-	-
SLC35A3	-0.057931342576064	0.874597145505443	0.996152185587263	-	-	-	-	-	-
FAM32A	0.0481929051566068	0.874655007893011	0.996152185587263	-	-	-	-	-	-
DHX16	-0.0440860232109086	0.874849520921655	0.996152185587263	-	-	-	-	-	-
TGFB1I1	-0.0875833368159573	0.875180056496196	0.996229563260296	-	-	-	-	-	-
SNX6	0.0440908977461104	0.87562440695486	0.996436412713479	-	-	-	-	-	-
SNRPC	-0.0289400340424572	0.876186943457472	0.996734896907641	-	-	-	-	-	-
TOMM34	0.0514267826367842	0.876412128646255	0.996734896907641	-	-	-	-	-	-
TCTA	-0.0534972694718524	0.877267779523938	0.997409036713761	-	-	-	-	-	-
EIF3D	0.0512878651587289	0.877882119866125	0.99779090439346	-	-	-	-	-	-
RPS2	-0.0245074687590616	0.878276515844835	0.99779090439346	-	-	-	-	-	-
PAICS	-0.0386678425034911	0.878958429190962	0.99779090439346	-	-	-	-	-	-
PHB2	0.0568634770052397	0.87929634743708	0.99779090439346	-	-	-	-	-	-
DRAP1	-0.0414359256116986	0.879777586189085	0.99779090439346	-	-	-	-	-	-
SMAP1	-0.0536149540711565	0.880203534234162	0.99779090439346	-	-	-	-	-	-
TMEM187	-0.059019575630584	0.880557838785205	0.99779090439346	-	-	-	-	-	-
KIF2C	-0.0718842475470575	0.88056222129692	0.99779090439346	-	-	-	-	-	-
AP2A2	-0.0280721592895239	0.880696844623201	0.99779090439346	-	-	-	-	-	-
CCNL2	-0.0497279133163661	0.880832851814006	0.99779090439346	-	-	-	-	-	-
ESPL1	-0.0603453706102719	0.881057051601383	0.99779090439346	-	-	-	-	-	-
CDC42	-0.0406280928367295	0.881419530770173	0.99779090439346	-	-	-	-	-	-
POLR1C	-0.0458376620022517	0.881486750962042	0.99779090439346	-	-	-	-	-	-
CTSL	-0.0478856147488081	0.881766892915513	0.99779090439346	-	-	-	-	-	-
MAFB	-0.0679617004977058	0.88178602742199	0.99779090439346	-	-	-	-	-	-
MMP14	0.0631234206015489	0.882270363144603	0.99779090439346	-	-	-	-	-	-
VGLL4	-0.0414505997489769	0.882422252937125	0.99779090439346	-	-	-	-	-	-
POLR2B	0.0290041687593646	0.882465094686909	0.99779090439346	-	-	-	-	-	-
RABGGTB	-0.049031039866701	0.882600494239445	0.99779090439346	-	-	-	-	-	-
ARFRP1	-0.0479656167813703	0.883044010901369	0.997994929210543	-	-	-	-	-	-
ILF3	-0.0371943624032289	0.883650025814946	0.998382429404974	-	-	-	-	-	-
PFKM	-0.0566820651331172	0.88420850272139	0.99850562692771	-	-	-	-	-	-
TPD52L2	0.0396624823351595	0.884558043586336	0.99850562692771	-	-	-	-	-	-
P2RX4	0.0539178089456339	0.88498964722733	0.99850562692771	-	-	-	-	-	-
DENND5A	0.0392319622623435	0.885045647486496	0.99850562692771	-	-	-	-	-	-
PKP3	-0.0698843653761417	0.885074966620424	0.99850562692771	-	-	-	-	-	-
LMNA	-0.0315820477435939	0.885721021849441	0.998707363214697	-	-	-	-	-	-
H2AC18	0.0931141675399207	0.885780252297695	0.998707363214697	-	-	-	-	-	-
NUDT3	0.0311119387723045	0.886491867556754	0.998758301015754	-	-	-	-	-	-
LRRC32	0.0727022107584974	0.886740977691213	0.998758301015754	-	-	-	-	-	-
KAZN	0.0557950603093549	0.887430675925369	0.998758301015754	-	-	-	-	-	-
CXCR4	0.0692376043741452	0.88819187903627	0.998758301015754	-	-	-	-	-	-
MAGEH1	0.0578075797297679	0.888357676371784	0.998758301015754	-	-	-	-	-	-
TMEM164	0.0444044481657294	0.8885170421302	0.998758301015754	-	-	-	-	-	-
PISD	-0.0511924897392655	0.888658280191053	0.998758301015754	-	-	-	-	-	-
SMYD3	-0.0570308231200512	0.889257282852452	0.998758301015754	-	-	-	-	-	-
SLC15A3	-0.0675124688370709	0.890363886788273	0.998758301015754	-	-	-	-	-	-
DLD	0.0491651146722865	0.890498032427114	0.998758301015754	-	-	-	-	-	-
CALR	0.033071061656709	0.890535367934701	0.998758301015754	-	-	-	-	-	-
PSMB5	0.0446611808428	0.890607149393571	0.998758301015754	-	-	-	-	-	-
FAU	-0.0249140975357454	0.890626435525402	0.998758301015754	-	-	-	-	-	-
TARS1	-0.0344832268562366	0.89085395987957	0.998758301015754	-	-	-	-	-	-
RPL35A	0.0283912460835319	0.890967006601616	0.998758301015754	-	-	-	-	-	-
NACA	-0.0310897176534384	0.891239407881736	0.998758301015754	-	-	-	-	-	-
UTP3	-0.0440804278077558	0.8915023099831	0.998758301015754	-	-	-	-	-	-
IFIT1	-0.103409834907401	0.891505822228	0.998758301015754	-	-	-	-	-	-
C9orf78	0.0391629496540525	0.891561836939352	0.998758301015754	-	-	-	-	-	-
THAP12	0.0458414738058187	0.891566887379967	0.998758301015754	-	-	-	-	-	-
CD151	0.045615499893248	0.891888772113599	0.998758301015754	-	-	-	-	-	-
WBP1L	-0.0421044749987432	0.892064919854873	0.998758301015754	-	-	-	-	-	-
CAP1	-0.0299771708995328	0.892489598006971	0.998758301015754	-	-	-	-	-	-
CCNH	0.0498588882605748	0.892585581369604	0.998758301015754	-	-	-	-	-	-
RRAS	-0.0437679122873817	0.893269610792135	0.998758301015754	-	-	-	-	-	-
RCN2	-0.047424713947465	0.893288947996225	0.998758301015754	-	-	-	-	-	-
C1RL	0.0449516475672909	0.89356826714849	0.998758301015754	-	-	-	-	-	-
ATP2C1	0.032730292111959	0.893571533080344	0.998758301015754	-	-	-	-	-	-
TMEM123	-0.0389350496839245	0.893716153365708	0.998758301015754	-	-	-	-	-	-
HEBP2	0.0312781212291017	0.893722833934762	0.998758301015754	-	-	-	-	-	-
PRRC2A	-0.0369546793023099	0.89421197375306	0.998797673934744	-	-	-	-	-	-
TYROBP	-0.0664607804609256	0.894284580484007	0.998797673934744	-	-	-	-	-	-
PSMB3	0.0444196386482498	0.895274766019513	0.99891658000474	-	-	-	-	-	-
CLNS1A	0.0360587134853643	0.895301634042475	0.99891658000474	-	-	-	-	-	-
IGFBP7	-0.0401980170161192	0.895420052203947	0.99891658000474	-	-	-	-	-	-
EGFL6	-0.105791325876745	0.895444198364818	0.99891658000474	-	-	-	-	-	-
SLC35E2B	0.0398185349377882	0.895980718288822	0.998925817150025	-	-	-	-	-	-
SRSF5	0.0370787891773248	0.896070293537807	0.998925817150025	-	-	-	-	-	-
ECD	0.0404816915596012	0.896846035199888	0.998925817150025	-	-	-	-	-	-
CTNNB1	0.0399770096512347	0.896892803333206	0.998925817150025	-	-	-	-	-	-
STAG2	-0.0439365862908321	0.89743861957191	0.998925817150025	-	-	-	-	-	-
RHOQ	0.0410477389126131	0.897774116336887	0.998925817150025	-	-	-	-	-	-
RTCB	-0.0327835072976428	0.897853080720953	0.998925817150025	-	-	-	-	-	-
EHMT2	-0.0263554837502098	0.898132017236733	0.998925817150025	-	-	-	-	-	-
KPNA2	-0.061909015576871	0.898529476763254	0.998925817150025	-	-	-	-	-	-
USP21	-0.0356435517136384	0.898601595101619	0.998925817150025	-	-	-	-	-	-
HSBP1	0.0371401661886667	0.899313521106464	0.998925817150025	-	-	-	-	-	-
SEPHS1	0.0424945114033858	0.89978248966944	0.998925817150025	-	-	-	-	-	-
RNF4	0.0441919999050393	0.900159733427595	0.998925817150025	-	-	-	-	-	-
TNFSF13	-0.0592637878082889	0.900189042091956	0.998925817150025	-	-	-	-	-	-
ATXN7L3B	0.0339309842124295	0.900352912447201	0.998925817150025	-	-	-	-	-	-
ESRP2	-0.0524966315706429	0.900362745530869	0.998925817150025	-	-	-	-	-	-
UQCR11	0.0215583800435868	0.900571642333615	0.998925817150025	-	-	-	-	-	-
ITGB5	0.0384963635356672	0.901284192069969	0.998925817150025	-	-	-	-	-	-
NELFA	0.0483930351903558	0.90144233274928	0.998925817150025	-	-	-	-	-	-
ATP6V1C1	0.0436621528458603	0.901560103677135	0.998925817150025	-	-	-	-	-	-
BBX	-0.0292638214569527	0.901665158684874	0.998925817150025	-	-	-	-	-	-
HMGN3	-0.0357302447475032	0.902637630447849	0.998925817150025	-	-	-	-	-	-
MRPL24	0.0340458010593237	0.90286125220868	0.998925817150025	-	-	-	-	-	-
TAB2	-0.0348763936843138	0.902978041718824	0.998925817150025	-	-	-	-	-	-
GLUD1	-0.0476565000430044	0.902994357484721	0.998925817150025	-	-	-	-	-	-
GNB1	0.0400167832918946	0.903137899272971	0.998925817150025	-	-	-	-	-	-
NELFCD	0.0346331588208814	0.903573838838649	0.998925817150025	-	-	-	-	-	-
SRSF8	0.0342649278119663	0.903614243195745	0.998925817150025	-	-	-	-	-	-
TFAP4	-0.0251035819053317	0.903789856149079	0.998925817150025	-	-	-	-	-	-
PLTP	0.0633896975054712	0.904112069376453	0.998925817150025	-	-	-	-	-	-
CCS	0.0354612266050238	0.90449100953186	0.998925817150025	-	-	-	-	-	-
EIF4A3	0.0286858766436766	0.904642436675156	0.998925817150025	-	-	-	-	-	-
ZNF331	-0.0440244428332694	0.904725825495408	0.998925817150025	-	-	-	-	-	-
ELOB	-0.0270437536131422	0.904833057483403	0.998925817150025	-	-	-	-	-	-
SLC4A2	-0.042452969744439	0.905015462208274	0.998925817150025	-	-	-	-	-	-
RPL31	0.0454905430421675	0.905158850353488	0.998925817150025	-	-	-	-	-	-
CSF1R	-0.0602444834984723	0.905194243374219	0.998925817150025	-	-	-	-	-	-
RPS17	-0.0168117196002034	0.906469323472796	0.999150333627256	-	-	-	-	-	-
MYG1	0.0403414297575175	0.906472236310596	0.999150333627256	-	-	-	-	-	-
LZTR1	-0.027108807887885	0.906581247845319	0.999150333627256	-	-	-	-	-	-
ALOX5AP	0.0731057901106555	0.906753930466613	0.999150333627256	-	-	-	-	-	-
TCEAL1	0.0342181456664187	0.907023627112076	0.999150333627256	-	-	-	-	-	-
HDAC1	-0.0358868861616781	0.907144026422822	0.999150333627256	-	-	-	-	-	-
DPP3	0.0336779477082616	0.907683109170754	0.999150333627256	-	-	-	-	-	-
BAK1	-0.0346886070420538	0.908119888517515	0.999150333627256	-	-	-	-	-	-
ITGA3	-0.0540058800366127	0.908438880206964	0.999150333627256	-	-	-	-	-	-
QTRT1	0.0333368593683266	0.908739195388248	0.999150333627256	-	-	-	-	-	-
LBH	-0.0512173157254961	0.908871511398338	0.999150333627256	-	-	-	-	-	-
FDFT1	0.0397012002780975	0.909127061847203	0.999150333627256	-	-	-	-	-	-
NAA35	0.0436731061232972	0.909552191950007	0.999150333627256	-	-	-	-	-	-
VCAM1	-0.0999373684570861	0.909841461731807	0.999150333627256	-	-	-	-	-	-
NAT10	0.0323595108683891	0.910578765976001	0.999150333627256	-	-	-	-	-	-
TMEM231	0.0577851177320158	0.910789742592074	0.999150333627256	-	-	-	-	-	-
RAB5B	0.0371649954192073	0.911068687854972	0.999150333627256	-	-	-	-	-	-
MANF	0.0323307754724191	0.911426648087635	0.999150333627256	-	-	-	-	-	-
GSTK1	0.0372399498029304	0.911809648396867	0.999150333627256	-	-	-	-	-	-
GMPR2	-0.0359019453905976	0.91193132403581	0.999150333627256	-	-	-	-	-	-
CDCA4	-0.0390930136530452	0.912254660610104	0.999150333627256	-	-	-	-	-	-
CYB5A	0.0430403069252459	0.912729888972361	0.999150333627256	-	-	-	-	-	-
CRLF3	0.0284750948489255	0.913120316908116	0.999150333627256	-	-	-	-	-	-
SF3B5	0.0280687059782196	0.913584079634707	0.999150333627256	-	-	-	-	-	-
GGA1	0.0257021722633872	0.914278821735258	0.999150333627256	-	-	-	-	-	-
LAMP5	0.0870310143066077	0.914678227351857	0.999150333627256	-	-	-	-	-	-
RALGDS	0.0357316960312164	0.91516539882746	0.999150333627256	-	-	-	-	-	-
EIF4A2	-0.0257943486896806	0.915220651374483	0.999150333627256	-	-	-	-	-	-
MRPS16	0.0360388539035739	0.918190244921496	0.999150333627256	-	-	-	-	-	-
MEPCE	-0.0234348399973316	0.918433653081829	0.999150333627256	-	-	-	-	-	-
RAD9A	0.0256055738069363	0.918523913372626	0.999150333627256	-	-	-	-	-	-
